Time_ms,Microphone
0,368
22,375
43,460
65,400
87,367
108,306
130,348
152,376
173,402
195,453
216,380
238,431
260,471
281,455
303,409
325,371
346,334
368,399
390,311
411,367
433,325
454,367
476,385
498,374
519,355
541,371
563,370
584,534
606,383
628,329
649,364
671,379
692,386
714,400
736,382
757,348
779,366
801,361
822,353
844,375
865,452
887,514
909,363
930,424
952,513
974,366
995,506
1017,510
1039,440
1060,354
1082,399
1103,324
1125,368
1147,507
1168,366
1190,368
1212,446
1233,367
1255,370
1277,350
1298,335
1320,350
1341,370
1363,372
1385,363
1406,377
1428,464
1450,356
1471,359
1493,328
1514,366
1536,370
1558,361
1579,372
1601,364
1623,380
1644,348
1666,392
1688,371
1709,351
1731,495
1752,375
1774,389
1796,361
1817,431
1839,358
1861,354
1882,369
1904,453
1926,477
1947,376
1969,349
1990,366
2012,348
2034,386
2055,390
2077,339
2099,379
2120,443
2142,379
2163,383
2185,362
2207,375
2228,356
2250,385
2272,363
2293,324
2315,396
2337,376
2358,342
2380,545
2401,380
2423,494
2445,462
2466,375
2488,362
2510,400
2531,336
2553,366
2575,336
2596,328
2618,335
2639,359
2661,364
2683,449
2704,377
2726,359
2748,378
2769,334
2791,370
2812,339
2834,365
2856,411
2877,364
2899,405
2921,383
2942,363
2964,356
2986,375
3007,498
3029,360
3050,340
3072,388
3094,348
3115,374
3137,377
3159,361
3180,326
3202,358
3224,445
3245,347
3267,502
3288,379
3310,355
3332,377
3353,329
3375,387
3397,396
3418,374
3440,371
3461,357
3483,385
3505,374
3526,353
3548,369
3570,386
3591,356
3613,383
3635,363
3656,351
3678,369
3699,503
3721,344
3743,356
3764,370
3786,355
3808,375
3829,498
3851,322
3873,361
3894,353
3916,390
3937,467
3959,384
3981,386
4002,431
4024,505
4046,371
4067,369
4089,537
4110,343
4132,434
4154,333
4175,404
4197,377
4219,375
4240,406
4262,342
4284,396
4305,339
4327,362
4348,330
4370,379
4392,338
4413,505
4435,364
4457,387
4478,393
4500,390
4522,310
4543,358
4565,344
4586,374
4608,344
4630,367
4651,497
4673,335
4695,343
4716,479
4738,376
4759,356
4781,529
4803,358
4824,325
4846,368
4868,367
4889,370
4911,531
4933,441
4954,449
4976,449
4997,353
5019,394
5041,348
5062,348
5084,357
5106,354
5127,401
5149,344
5171,362
5192,390
5214,436
5235,346
5257,323
5279,290
5300,355
5322,333
5344,347
5365,418
5387,349
5408,264
5430,362
5452,380
5473,350
5495,456
5517,368
5538,394
5560,500
5582,376
5603,344
5625,357
5646,433
5668,362
5690,340
5711,344
5733,380
5755,349
5776,493
5798,432
5820,390
5841,341
5863,372
5884,366
5906,367
5928,365
5949,530
5971,346
5993,326
6014,370
6036,383
6057,367
6079,368
6101,349
6122,373
6144,339
6166,398
6187,363
6209,325
6231,379
6252,381
6274,496
6295,368
6317,358
6339,363
6360,376
6382,382
6404,358
6425,392
6447,518
6469,374
6490,316
6512,375
6533,407
6555,367
6577,377
6598,377
6620,334
6642,326
6663,361
6685,376
6706,372
6728,371
6750,437
6771,341
6793,365
6815,384
6836,340
6858,401
6880,358
6901,488
6923,318
6944,314
6966,381
6988,513
7009,327
7031,377
7053,432
7074,350
7096,383
7118,344
7139,370
7161,422
7182,477
7204,347
7226,351
7247,371
7269,369
7291,311
7312,368
7334,378
7355,360
7377,517
7399,375
7420,385
7442,346
7464,360
7485,361
7507,367
7529,377
7550,365
7572,417
7593,349
7615,372
7637,349
7658,399
7680,373
7702,373
7723,365
7745,353
7767,380
7788,383
7810,376
7831,374
7853,382
7875,391
7896,385
7918,340
7940,472
7961,380
7983,385
8004,536
8026,356
8048,390
8069,350
8091,343
8113,351
8134,365
8156,402
8178,374
8199,345
8221,369
8242,379
8264,371
8286,325
8307,373
8329,397
8351,374
8372,387
8394,335
8416,368
8437,347
8459,441
8480,364
8502,393
8524,366
8545,341
8567,366
8589,519
8610,523
8632,380
8653,366
8675,348
8697,389
8718,368
8740,350
8762,346
8783,488
8805,449
8827,422
8848,384
