Time_ms,Microphone
0,535
21,350
43,362
65,365
86,371
108,379
130,381
151,326
173,366
195,406
216,365
238,356
259,354
281,335
303,346
324,345
346,390
368,456
389,453
411,334
432,361
454,341
476,393
497,517
519,353
541,357
562,395
584,393
606,367
627,375
649,345
670,354
692,355
714,375
735,373
757,380
779,375
800,374
822,325
844,347
865,383
887,361
908,465
930,366
952,382
973,371
995,367
1017,454
1038,412
1060,330
1081,377
1103,363
1125,357
1146,494
1168,364
1190,369
1211,337
1233,388
1255,396
1276,336
1298,345
1319,368
1341,375
1363,330
1384,388
1406,385
1428,397
1449,350
1471,368
1493,359
1514,369
1536,380
1557,309
1579,349
1601,380
1622,370
1644,372
1666,376
1687,358
1709,484
1730,355
1752,379
1774,380
1795,370
1817,361
1839,369
1860,373
1882,381
1904,371
1925,340
1947,399
1968,355
1990,362
2012,367
2033,397
2055,382
2077,359
2098,481
2120,377
2142,371
2163,381
2185,517
2206,437
2228,360
2250,362
2271,338
2293,378
2315,375
2336,376
2358,496
2379,347
2401,363
2423,351
2444,359
2466,335
2488,380
2509,476
2531,364
2553,380
2574,373
2596,380
2617,385
2639,415
2661,429
2682,375
2704,381
2726,368
2747,376
2769,376
2791,366
2812,384
2834,359
2855,524
2877,355
2899,381
2920,380
2942,368
2964,493
2985,381
3007,361
3028,373
3050,346
3072,388
3093,497
3115,321
3137,382
3158,328
3180,451
3202,345
3223,373
3245,372
3266,364
3288,538
3310,359
3331,369
3353,365
3375,383
3396,379
3418,388
3440,363
3461,368
3483,355
3504,341
3526,349
3548,518
3569,350
3591,366
3613,377
3634,363
3656,359
3677,379
3699,361
3721,342
3742,368
3764,530
3786,496
3807,364
3829,383
3851,367
3872,467
3894,509
3915,362
3937,370
3959,347
3980,369
4002,394
4024,361
4045,368
4067,367
4089,370
4110,356
4132,395
4153,382
4175,345
4197,357
4218,459
4240,372
4262,371
4283,428
4305,340
4326,373
4348,378
4370,351
4391,363
4413,343
4435,525
4456,464
4478,344
4500,359
4521,507
4543,478
