Time_ms,Microphone
0,359
22,336
43,359
65,419
87,360
108,392
130,357
152,387
173,526
195,377
217,377
238,390
260,373
281,356
303,335
325,423
346,340
368,386
390,388
411,496
433,351
454,371
476,357
498,381
519,381
541,348
563,324
584,380
606,365
628,331
649,379
671,364
692,339
714,362
736,363
757,351
779,359
801,392
822,367
844,362
866,392
887,375
909,359
930,339
952,369
974,354
995,339
1017,485
1039,376
1060,381
1082,349
1103,358
1125,481
1147,359
1168,387
1190,402
1212,375
1233,367
1255,415
1277,367
1298,348
1320,477
1341,370
1363,495
1385,473
1406,357
1428,370
1450,447
1471,356
1493,385
1515,459
1536,383
1558,358
1579,363
1601,355
1623,424
1644,362
1666,370
1688,356
1709,344
1731,379
1752,402
1774,451
1796,368
1817,378
1839,383
1861,375
1882,452
1904,375
1926,366
1947,363
1969,326
1990,366
2012,375
2034,363
2055,381
2077,368
2099,353
2120,390
2142,350
2164,363
2185,417
2207,364
2228,382
2250,373
2272,461
2293,333
2315,379
2337,384
2358,365
2380,533
2401,377
2423,346
2445,384
2466,376
2488,471
2510,373
2531,382
2553,378
2575,375
2596,323
2618,397
2639,517
2661,370
2683,401
2704,378
2726,366
2748,339
2769,488
2791,364
2813,389
2834,333
2856,451
2877,350
2899,374
2921,332
2942,361
2964,379
2986,383
3007,407
3029,372
3050,376
3072,364
3094,500
3115,386
3137,361
3159,471
3180,443
3202,369
3224,377
3245,362
3267,368
3288,378
3310,393
3332,360
3353,440
3375,328
3397,457
3418,457
3440,462
3462,348
3483,378
3505,489
3526,347
3548,375
3570,351
3591,501
3613,353
3635,372
3656,489
3678,361
3700,380
3721,493
3743,380
3764,437
3786,356
3808,474
3829,378
3851,377
3873,382
3894,373
3916,377
3937,519
3959,374
3981,402
4002,363
4024,407
4046,369
4067,368
4089,377
4111,378
4132,354
4154,343
4175,358
4197,321
4219,378
4240,326
4262,353
4284,363
4305,305
4327,364
4348,374
4370,413
4392,373
4413,368
4435,358
4457,329
4478,356
4500,354
4522,375
4543,364
4565,400
4586,356
4608,308
4630,360
4651,358
4673,353
4695,408
4716,383
4738,349
4760,375
4781,419
4803,422
4824,378
4846,373
4868,390
4889,387
4911,324
4933,346
4954,363
4976,381
4997,347
5019,343
5041,437
5062,359
5084,500
5106,374
5127,372
5149,379
5171,520
5192,530
5214,372
5235,365
5257,331
5279,475
5300,371
5322,498
5344,365
5365,329
5387,304
5409,362
5430,366
5452,314
5473,328
5495,304
5517,361
5538,336
5560,368
5582,362
5603,427
5625,391
5646,366
5668,438
5690,367
5711,355
5733,330
5755,351
5776,420
5798,367
5820,351
5841,378
5863,377
5884,360
5906,366
5928,378
5949,391
5971,360
5993,517
6014,361
6036,365
6058,338
6079,360
6101,405
6122,473
6144,379
6166,381
6187,418
6209,373
6231,368
6252,351
6274,474
6295,396
6317,365
6339,382
6360,336
6382,374
6404,380
6425,423
6447,425
6469,362
6490,357
6512,368
6533,358
6555,327
6577,370
6598,347
6620,367
6642,518
6663,460
6685,371
6707,370
6728,435
6750,361
6771,508
6793,498
6815,343
6836,338
6858,502
6880,339
6901,344
6923,435
6944,355
6966,389
6988,402
7009,371
7031,365
7053,363
7074,373
7096,356
7118,388
7139,370
7161,354
7182,365
7204,523
7226,339
7247,363
7269,376
7291,406
7312,373
7334,354
7356,389
7377,353
7399,351
7420,340
7442,317
7464,377
7485,464
7507,409
7529,375
7550,474
7572,520
7593,372
7615,375
7637,375
7658,346
7680,374
7702,345
7723,391
7745,374
7767,365
7788,338
7810,460
7831,356
7853,373
7875,498
7896,396
7918,355
7940,336
7961,355
7983,385
8005,449
8026,346
8048,363
8069,524
8091,374
8113,391
8134,342
8156,375
8178,393
8199,385
8221,366
8242,453
8264,374
8286,383
8307,382
8329,370
8351,538
8372,426
8394,349
8416,389
8437,335
8459,353
8480,376
8502,386
8524,365
8545,471
8567,478
8589,493
8610,348
8632,358
8654,426
8675,391
8697,356
8718,382
8740,372
8762,361
8783,357
8805,337
8827,336
8848,355
8870,364
8892,363
8913,396
8935,540
8956,330
8978,367
9000,337
9021,362
9043,376
9065,367
9086,359
9108,373
9129,370
9151,336
9173,396
9194,371
9216,451
9238,378
9259,353
9281,378
9303,365
9324,439
9346,449
9367,468
9389,392
9411,360
9432,329
9454,353
9476,364
9497,346
9519,316
9540,380
9562,380
9584,390
9605,362
9627,483
9649,355
9670,340
9692,353
9714,523
9735,361
9757,369
9778,351
9800,366
9822,389
9843,377
9865,462
9887,363
9908,396
9930,357
9952,529
9973,358
9995,369
10016,369
10038,371
10060,394
10081,353
10103,397
10125,309
10146,315
10168,437
10189,397
10211,427
10233,299
10254,367
10276,355
10298,413
10319,361
10341,361
10363,423
10384,327
10406,374
10427,356
10449,374
10471,346
10492,379
10514,468
10536,437
10557,348
10579,368
10601,389
10622,347
10644,367
10665,346
10687,379
10709,344
10730,499
10752,370
10774,360
10795,457
10817,340
10838,368
10860,378
10882,362
10903,331
10925,327
10947,503
10968,405
10990,381
11012,318
11033,330
11055,367
11076,377
11098,336
11120,402
11141,393
11163,323
11185,325
11206,338
11228,382
11250,372
11271,348
11293,375
11314,361
11336,354
11358,356
11379,410
11401,370
11423,471
11444,372
11466,529
11487,360
11509,358
11531,344
11552,406
11574,372
11596,376
11617,358
11639,388
11661,377
11682,357
11704,365
11725,362
11747,355
11769,443
11790,354
11812,433
11834,378
11855,362
11877,354
11899,372
11920,396
11942,381
11963,349
11985,368
12007,355
12028,364
12050,371
12072,350
12093,389
12115,362
12136,338
12158,371
12180,323
12201,363
12223,410
12245,387
12266,409
12288,354
12310,361
12331,371
12353,451
12374,351
12396,365
12418,378
12439,370
12461,481
12483,496
12504,363
12526,345
12548,362
12569,355
12591,471
12612,400
12634,367
12656,378
12677,386
12699,362
12721,389
12742,458
12764,363
12785,438
12807,388
12829,383
12850,363
12872,376
12894,348
12915,404
12937,516
12959,371
12980,338
13002,457
13023,524
13045,477
13067,437
13088,391
13110,361
13132,378
13153,521
13175,391
13197,498
13218,371
13240,379
13261,368
13283,364
13305,510
13326,368
13348,367
13370,484
13391,378
13413,408
13434,371
13456,442
13478,351
13499,508
13521,389
13543,338
13564,374
13586,375
13608,485
13629,341
13651,362
13672,366
13694,350
13716,358
13737,360
13759,505
13781,364
13802,532
13824,383
13846,358
13867,478
13889,380
13910,414
13932,390
13954,369
13975,354
13997,373
14019,387
14040,379
14062,346
14084,374
14105,372
14127,440
14148,363
14170,498
14192,375
14213,358
14235,336
14257,444
14278,351
14300,409
14321,496
14343,449
14365,378
14386,366
14408,373
14430,422
14451,367
14473,338
14495,370
14516,380
14538,349
14559,366
14581,404
14603,369
14624,386
14646,509
14668,383
14689,353
14711,471
14732,370
14754,363
14776,368
14797,353
14819,375
14841,362
14862,325
14884,359
14906,356
14927,350
14949,472
14970,366
14992,372
15014,361
15035,369
15057,368
15079,341
15100,520
15122,523
15144,371
15165,364
15187,361
15208,374
15230,334
15252,513
15273,383
15295,353
15317,426
15338,385
15360,356
