Time_ms,Microphone
0,386
22,390
44,369
65,524
87,515
109,376
130,400
152,350
173,361
195,373
217,373
238,513
260,509
282,418
303,380
325,358
347,463
368,362
390,356
411,338
433,373
455,435
476,339
498,383
520,359
541,422
563,372
584,374
606,510
628,390
649,378
671,301
693,356
714,369
736,378
758,367
779,363
801,367
822,374
844,360
866,367
887,344
909,373
931,366
952,373
974,374
996,394
1017,345
1039,374
1060,379
1082,370
1104,443
1125,368
1147,459
1169,357
1190,355
1212,366
1233,343
1255,363
1277,369
1298,380
1320,391
1342,493
1363,379
1385,362
1407,452
1428,361
1450,457
1471,360
1493,354
1515,372
1536,358
1558,379
1580,365
1601,361
1623,348
1645,394
1666,490
1688,427
1709,373
1731,508
1753,376
1774,405
1796,370
1818,321
1839,338
1861,393
1882,335
1904,357
1926,486
1947,355
1969,363
1991,321
2012,463
2034,354
2056,350
2077,329
2099,359
2120,342
2142,332
2164,367
2185,366
2207,365
2229,395
2250,382
2272,340
2294,372
2315,359
2337,351
2358,379
2380,365
2402,360
2423,344
2445,363
2467,504
2488,363
2510,391
2531,378
2553,354
2575,380
2596,377
2618,365
2640,356
2661,368
2683,374
2705,348
2726,346
2748,382
2769,384
2791,333
2813,453
2834,374
2856,380
2878,459
2899,372
2921,509
2943,360
2964,340
2986,353
3007,331
3029,330
3051,391
3072,394
3094,492
3116,365
3137,363
3159,375
3180,385
3202,330
3224,369
3245,371
3267,379
3289,344
3310,369
3332,379
3354,371
3375,380
3397,434
3418,413
3440,364
3462,388
3483,409
3505,361
3527,336
3548,365
3570,317
3592,382
3613,374
3635,358
3656,367
3678,393
3700,507
3721,452
3743,355
3765,364
3786,366
3808,346
3829,411
3851,329
3873,373
3894,377
3916,362
3938,363
3959,345
3981,357
4003,323
4024,369
4046,391
4067,505
4089,399
4111,373
4132,367
4154,362
4176,377
4197,360
4219,346
4241,539
4262,339
4284,405
4305,361
4327,436
4349,365
4370,374
4392,398
4414,369
4435,358
4457,382
4478,463
4500,344
4522,468
4543,342
4565,466
4587,327
4608,361
4630,353
4652,343
4673,351
4695,407
4716,395
4738,427
4760,357
4781,344
4803,425
4825,410
4846,390
4868,394
4890,367
4911,386
4933,467
4954,378
4976,359
4998,387
5019,363
5041,513
5063,355
5084,355
5106,380
5127,323
5149,368
5171,374
5192,319
5214,362
5236,331
5257,375
5279,371
5301,358
5322,368
5344,362
5365,327
5387,356
5409,347
5430,379
5452,368
5474,353
5495,359
5517,533
5539,363
5560,374
5582,344
5603,407
5625,357
5647,364
5668,346
5690,410
5712,457
5733,337
5755,366
5776,360
5798,425
5820,363
5841,358
5863,372
5885,382
5906,391
5928,376
5950,342
5971,351
5993,348
6014,379
6036,348
6058,369
6079,447
6101,314
6123,348
6144,359
6166,401
6188,350
6209,359
6231,449
6252,358
6274,378
6296,378
6317,376
6339,447
6361,388
6382,366
6404,326
6425,428
6447,356
6469,341
6490,376
6512,363
6534,381
6555,377
6577,362
6599,375
6620,361
6642,364
6663,387
6685,327
6707,372
6728,357
6750,328
6772,377
6793,505
6815,376
6837,359
6858,367
6880,365
6901,378
6923,343
6945,359
6966,425
6988,489
7010,508
7031,356
7053,356
7074,374
7096,357
7118,351
7139,342
7161,330
7183,388
7204,378
7226,340
7248,516
7269,348
7291,382
7312,373
7334,315
7356,406
7377,359
7399,511
7421,344
7442,408
7464,477
7486,372
7507,543
7529,510
7550,500
7572,387
7594,467
7615,351
7637,383
7659,370
7680,366
7702,345
7723,355
7745,334
7767,367
7788,395
7810,370
7832,364
7853,426
7875,336
7897,334
7918,362
7940,371
7961,356
7983,390
8005,434
8026,391
8048,347
8070,516
8091,442
8113,376
8135,370
8156,481
8178,522
8199,375
8221,380
8243,371
8264,369
8286,454
8308,377
8329,376
8351,444
8372,406
8394,506
8416,400
8437,382
8459,363
8481,325
8502,371
8524,366
8546,360
8567,405
8589,391
8610,373
8632,389
8654,365
8675,364
8697,471
8719,385
8740,379
8762,362
8784,341
8805,467
8827,383
8848,349
8870,368
8892,381
8913,359
8935,515
8957,310
8978,338
9000,347
9021,325
9043,366
9065,363
9086,364
9108,376
9130,368
9151,377
9173,369
9195,505
9216,361
9238,361
9259,364
9281,357
9303,327
9324,351
9346,378
9368,375
9389,322
9411,368
9433,367
9454,349
9476,436
9497,369
9519,396
9541,373
9562,371
9584,382
9606,357
9627,411
9649,502
9670,366
9692,367
9714,364
9735,332
9757,354
9779,312
9800,369
9822,358
9844,366
9865,328
9887,377
9908,477
9930,365
9952,398
9973,351
9995,378
10017,469
10038,388
10060,395
10082,403
10103,493
10125,382
10146,349
10168,471
10190,385
10211,364
10233,356
10255,382
10276,450
10298,361
10319,359
10341,514
10363,453
10384,392
10406,506
10428,424
10449,404
10471,350
10493,369
10514,363
10536,433
10557,370
10579,407
10601,501
10622,348
10644,364
10666,358
10687,370
10709,351
10731,391
10752,521
10774,335
10795,349
10817,521
10839,373
10860,316
10882,336
10904,339
10925,361
10947,378
10968,404
10990,338
11012,518
11033,381
11055,362
11077,324
11098,497
