Time_ms,Microphone
6945,328
6966,373
6988,377
7009,380
7031,338
7053,382
7074,398
7096,341
7118,379
7139,342
7161,519
7183,431
7204,355
7226,356
7247,360
7269,382
7291,385
7312,374
7334,397
7356,383
7377,428
7399,497
7420,371
7442,361
7464,434
7485,363
7507,436
7529,511
7550,327
7572,363
7594,315
7615,449
7637,363
7658,361
7680,360
7702,368
7723,504
7745,385
7767,360
7788,361
7810,349
7832,374
7853,379
7875,367
7896,463
7918,351
7940,380
7961,368
7983,370
8005,400
8026,382
8048,491
8069,367
8091,372
8113,362
8134,426
8156,364
8178,359
8199,385
8221,524
8243,343
8264,356
8286,375
8307,490
8329,366
8351,432
8372,374
8394,430
8416,370
8437,522
8459,389
8481,533
8502,405
8524,397
8545,366
8567,393
8589,397
8610,313
8632,372
8654,385
8675,378
8697,359
8718,373
8740,388
8762,362
8783,353
8805,355
8827,362
8848,360
8870,459
8892,395
8913,365
8935,365
8956,466
8978,350
9000,356
9021,382
9043,363
9065,348
9086,380
9108,319
9130,333
9151,409
9173,404
9194,349
9216,371
9238,373
9259,490
9281,373
9303,386
9324,355
9346,476
9367,364
9389,525
9411,388
9432,382
9454,387
9476,372
9497,471
9519,491
9541,421
9562,316
9584,367
9605,369
9627,484
9649,514
9670,390
9692,340
9714,377
9735,339
9757,357
9779,347
9800,406
9822,319
9843,364
9865,374
9887,368
9908,348
9930,362
9952,376
9973,437
9995,349
10016,367
10038,362
10060,369
10081,377
10103,361
10125,437
10146,364
10168,435
10190,349
10211,377
10233,358
10254,357
10276,380
10298,382
10319,376
10341,361
10363,368
10384,372
10406,358
10428,365
10449,380
10471,349
10492,377
10514,373
10536,454
10557,373
10579,353
10601,380
10622,358
10644,375
10665,347
10687,343
10709,371
10730,431
10752,361
10774,367
10795,376
10817,354
10839,323
10860,339
10882,521
10903,469
10925,299
10947,380
10968,357
10990,365
11012,361
11033,374
11055,374
11077,356
11098,367
11120,462
11141,383
11163,341
11185,357
11206,431
11228,434
11250,523
11271,378
11293,393
11314,373
11336,385
11358,406
11379,376
11401,402
11423,350
11444,345
11466,369
11488,366
11509,504
11531,374
11552,359
11574,352
11596,376
11617,374
11639,367
11661,366
11682,387
11704,378
11726,370
11747,389
11769,364
11790,394
11812,365
11834,381
11855,330
11877,383
11899,330
11920,538
11942,351
11963,355
11985,374
12007,341
12028,389
12050,360
12072,331
12093,372
12115,362
12137,377
12158,331
12180,355
12201,392
12223,397
12245,347
12266,307
12288,377
12310,364
12331,359
12353,377
12375,374
12396,342
12418,358
12439,364
12461,385
12483,446
12504,484
12526,433
12548,488
12569,360
12591,349
12612,339
12634,331
12656,530
12677,378
12699,372
12721,413
12742,370
12764,396
12786,350
12807,481
12829,397
12850,388
12872,446
12894,376
12915,349
12937,360
12959,311
12980,372
13002,367
13024,356
13045,394
13067,360
13088,331
13110,368
13132,361
13153,376
13175,327
13197,369
13218,371
13240,489
13261,347
13283,532
13305,441
13326,363
13348,408
13370,375
13391,356
13413,374
13435,364
13456,370
13478,372
13499,349
13521,424
13543,374
13564,418
13586,325
13608,381
13629,383
13651,431
13673,359
13694,353
13716,356
13737,383
13759,346
13781,372
13802,323
13824,380
13846,412
13867,522
13889,369
13910,507
13932,333
13954,371
13975,368
13997,366
14019,523
14040,369
14062,343
14084,357
14105,344
14127,459
14148,393
14170,362
14192,366
14213,375
14235,345
14257,322
14278,344
14300,332
14322,429
14343,403
14365,500
14386,339
14408,340
14430,397
14451,376
14473,309
14495,354
14516,341
14538,413
14559,363
14581,519
14603,366
14624,381
14646,327
14668,347
14689,360
14711,354
14733,374
14754,423
14776,363
14797,376
14819,339
14841,371
14862,371
14884,380
14906,360
14927,382
14949,384
14971,366
14992,367
15014,351
15035,538
15057,350
15079,381
15100,382
