Time_ms,Microphone
0,374
22,491
44,371
65,354
87,419
109,384
130,533
152,356
173,378
195,513
217,357
238,404
260,394
282,365
303,364
325,362
347,328
368,369
390,341
411,368
433,375
455,365
476,364
498,429
520,370
541,368
563,375
584,330
606,372
628,355
649,439
671,362
693,356
714,485
736,351
758,351
779,472
801,306
822,336
844,391
866,367
887,362
909,368
931,457
952,363
974,383
996,367
1017,351
1039,347
1060,347
1082,357
1104,519
1125,470
1147,336
1169,427
1190,347
1212,366
1233,370
1255,348
1277,406
1298,375
1320,478
1342,346
1363,366
1385,326
1407,354
1428,356
1450,388
1471,366
1493,367
1515,435
1536,378
1558,387
1580,375
1601,383
1623,381
1645,376
1666,376
1688,376
1709,357
1731,493
1753,368
1774,368
1796,385
1818,375
1839,461
1861,452
1882,371
1904,364
1926,328
1947,366
1969,422
1991,370
2012,363
2034,383
2056,342
2077,366
2099,400
2120,376
2142,362
2164,388
2185,381
2207,402
2229,373
2250,333
2272,356
2294,372
2315,502
2337,387
2358,375
2380,370
2402,359
2423,390
2445,347
2467,362
2488,357
2510,382
2531,363
2553,361
2575,365
2596,365
2618,337
2640,368
2661,348
2683,415
2705,380
2726,359
2748,325
2769,377
2791,404
2813,367
2834,329
2856,359
2878,355
2899,357
2921,334
2943,372
2964,369
2986,332
3007,355
3029,354
3051,477
3072,362
3094,494
3116,366
3137,380
3159,378
3181,342
3202,346
3224,372
3245,409
3267,456
3289,357
3310,373
3332,353
3354,370
3375,361
3397,405
3418,340
3440,380
3462,383
3483,334
3505,501
3527,374
3548,333
3570,360
3592,431
3613,405
3635,470
3656,472
3678,377
3700,331
3721,449
3743,477
3765,350
3786,403
3808,358
3829,358
3851,359
3873,374
3894,359
3916,370
3938,370
3959,341
3981,337
4003,372
4024,366
4046,342
4067,368
4089,381
4111,335
4132,326
4154,378
4176,403
4197,444
4219,354
4241,373
4262,350
4284,355
4305,378
4327,349
4349,342
4370,370
4392,370
4414,358
4435,404
4457,376
4478,377
4500,337
4522,367
4543,392
4565,370
4587,319
4608,340
4630,356
4652,507
4673,329
4695,401
4716,363
4738,381
4760,388
4781,362
4803,357
4825,380
4846,373
4868,522
4890,369
4911,378
4933,390
4954,379
4976,405
4998,333
5019,464
5041,360
5063,342
5084,331
5106,346
5127,334
5149,356
5171,367
5192,381
5214,318
5236,372
5257,378
5279,364
5301,333
5322,341
5344,351
5365,354
5387,380
5409,361
5430,364
5452,410
5474,367
5495,358
5517,369
5539,365
5560,368
5582,350
5603,394
5625,428
5647,480
5668,435
5690,368
5712,380
5733,334
5755,353
5776,399
5798,368
5820,316
5841,385
5863,360
5885,380
5906,355
5928,511
5950,361
5971,373
5993,323
6014,351
6036,461
6058,375
6079,351
6101,377
6123,364
6144,346
6166,361
6188,501
6209,379
6231,367
6252,370
6274,385
6296,365
6317,406
6339,380
6361,328
6382,346
6404,357
6425,364
6447,408
6469,388
6490,346
6512,368
6534,380
6555,346
6577,359
6599,368
6620,383
6642,370
6663,397
6685,386
6707,523
6728,322
6750,517
6772,356
6793,471
6815,375
6837,372
6858,373
6880,501
6901,385
6923,374
6945,358
6966,375
6988,385
7010,518
7031,378
7053,363
7074,371
7096,509
7118,357
7139,472
7161,376
7183,361
7204,373
7226,350
7248,377
7269,462
7291,368
7312,367
7334,368
7356,382
7377,513
7399,473
7421,385
7442,488
7464,319
7486,383
7507,379
7529,363
7550,361
7572,388
7594,365
7615,361
7637,382
7659,377
7680,364
7702,346
7723,344
7745,356
7767,380
7788,462
7810,459
7832,368
7853,368
7875,362
7897,360
7918,374
7940,351
7961,491
7983,366
8005,350
8026,371
8048,373
8070,370
8091,374
8113,367
8135,370
8156,338
8178,357
8199,339
8221,340
8243,382
8264,350
8286,358
8308,331
8329,329
8351,366
8373,324
8394,373
8416,375
8437,429
8459,497
8481,365
8502,374
8524,491
8546,457
8567,361
8589,520
8610,358
8632,381
8654,408
8675,386
8697,365
8719,482
8740,521
8762,349
8784,379
8805,353
8827,369
8848,348
8870,370
8892,381
8913,378
8935,359
8957,366
8978,365
9000,364
9021,385
9043,387
9065,424
9086,534
9108,380
9130,426
9151,360
9173,472
9195,363
9216,501
9238,384
9259,370
9281,407
9303,358
9324,326
9346,356
9368,374
9389,481
9411,343
9433,553
9454,360
9476,502
9497,376
9519,470
9541,490
9562,454
9584,440
9606,454
9627,374
9649,369
9670,388
9692,345
9714,368
9735,336
9757,481
9779,389
9800,378
9822,425
9844,369
9865,383
9887,373
9908,357
9930,372
9952,360
9973,360
9995,316
10017,372
10038,341
10060,359
10082,392
10103,345
10125,310
10146,332
10168,385
10190,520
10211,353
10233,387
10255,382
10276,342
10298,354
10319,353
10341,345
10363,355
10384,378
10406,384
10428,399
10449,372
10471,363
10493,348
10514,377
10536,380
10557,361
10579,374
10601,378
10622,342
10644,473
10666,382
10687,357
10709,385
10731,341
10752,366
10774,508
10795,367
10817,333
10839,342
10860,363
10882,405
10904,385
10925,366
10947,356
10968,366
10990,379
11012,375
11033,375
11055,435
11077,359
11098,404
11120,346
11142,342
11163,389
11185,433
11206,482
11228,387
11250,506
11271,368
11293,361
11315,364
11336,393
11358,401
11380,350
11401,377
11423,353
11444,366
11466,383
11488,365
11509,347
11531,379
11553,361
11574,363
11596,358
11617,354
11639,341
11661,361
11682,377
11704,373
11726,386
11747,372
11769,354
11791,385
11812,377
11834,323
11855,341
11877,363
11899,524
11920,351
11942,500
11964,385
11985,375
12007,366
12029,375
12050,382
12072,351
12093,356
12115,414
12137,357
12158,358
12180,356
12202,380
12223,453
12245,347
12266,356
12288,348
12310,379
12331,343
12353,345
12375,335
12396,482
12418,378
12440,504
12461,363
12483,360
12504,361
12526,354
12548,362
12569,375
12591,368
12613,375
12634,393
12656,331
12678,377
12699,366
12721,426
12742,517
12764,345
12786,370
12807,360
12829,373
12851,362
12872,391
12894,539
12915,305
12937,368
12959,335
12980,363
13002,344
13024,357
13045,355
13067,345
13089,365
13110,342
13132,327
13153,366
13175,488
13197,388
13218,321
13240,402
13262,368
13283,517
13305,359
13327,346
13348,369
13370,363
13391,374
13413,351
13435,477
13456,387
13478,349
13500,325
13521,406
13543,378
13565,390
13586,358
13608,333
13629,500
13651,372
13673,370
13694,361
13716,532
13738,367
13759,383
13781,358
13802,368
13824,306
13846,358
13867,403
13889,347
13911,342
13932,336
13954,466
13976,368
13997,383
14019,335
14040,365
14062,390
14084,537
14105,353
14127,361
14149,395
14170,370
14192,359
14213,367
14235,370
14257,451
14278,388
14300,383
14322,363
14343,360
14365,372
14387,382
14408,376
14430,362
14451,373
14473,394
14495,332
14516,385
14538,515
14560,339
14581,356
14603,346
14625,353
14646,393
14668,338
14689,402
14711,370
14733,381
14754,508
14776,373
14798,369
14819,332
14841,392
14862,377
14884,370
14906,373
14927,344
14949,370
14971,313
14992,336
15014,378
15036,503
15057,381
15079,375
15100,375
15122,365
15144,397
15165,390
15187,484
15209,355
15230,377
15252,372
15274,530
15295,356
15317,368
15338,357
15360,373
15382,367
15403,341
15425,450
15447,519
15468,338
