Time_ms,Microphone
0,366
22,360
44,381
65,344
87,361
109,370
130,483
152,380
173,381
195,355
217,381
238,375
260,507
282,365
303,392
325,351
346,365
368,360
390,318
411,356
433,362
455,488
476,378
498,475
520,377
541,375
563,359
584,387
606,407
628,350
649,373
671,538
693,345
714,351
736,369
758,370
779,328
801,354
822,451
844,330
866,357
887,322
909,354
931,367
952,373
974,366
995,419
1017,300
1039,342
1060,353
1082,436
1104,383
1125,319
1147,363
1169,375
1190,382
1212,375
1233,363
1255,393
1277,504
1298,382
1320,327
1342,371
1363,376
1385,360
1407,383
1428,490
1450,371
1471,385
1493,379
1515,366
1536,354
1558,323
1580,475
1601,376
1623,379
1644,366
1666,396
1688,341
1709,482
1731,336
1753,396
1774,489
1796,433
1818,365
1839,360
1861,343
1882,516
1904,389
1926,392
1947,378
1969,369
1991,360
2012,373
2034,383
2056,372
2077,336
2099,330
2120,366
2142,357
2164,360
2185,506
2207,500
2229,365
2250,368
2272,326
2293,377
2315,504
2337,510
2358,372
2380,351
2402,362
2423,368
2445,355
2467,393
2488,368
2510,336
2531,380
2553,386
2575,351
2596,375
2618,366
2640,306
2661,342
2683,366
2705,375
2726,366
2748,343
2769,374
2791,402
2813,361
2834,346
2856,351
2878,393
2899,373
2921,365
2942,347
2964,349
2986,353
3007,493
3029,385
3051,395
3072,386
3094,369
3116,364
3137,375
3159,338
3180,374
3202,332
3224,395
3245,357
3267,379
3289,350
3310,391
3332,385
3354,396
3375,393
3397,444
3418,341
3440,343
3462,325
3483,377
3505,314
3527,516
3548,362
3570,367
3591,343
3613,356
3635,452
3656,387
3678,333
3700,365
3721,424
3743,335
3765,373
3786,359
3808,515
3829,366
3851,398
3873,344
3894,355
3916,525
3938,373
3959,340
3981,390
4003,369
4024,368
4046,361
4067,439
4089,344
4111,354
4132,364
4154,372
4176,364
4197,375
4219,353
4240,371
4262,347
4284,394
4305,375
4327,366
4349,340
4370,471
4392,379
4414,363
4435,376
4457,362
4478,389
4500,375
4522,328
4543,477
4565,361
4587,364
4608,317
4630,518
4652,361
4673,382
4695,463
4716,350
4738,370
4760,333
4781,511
4803,476
4825,486
4846,386
4868,368
4889,343
4911,454
4933,349
4954,365
4976,379
4998,356
5019,339
5041,459
5063,368
5084,364
5106,376
5127,385
5149,355
5171,377
5192,406
5214,357
5236,379
5257,504
5279,373
5301,497
5322,369
5344,373
5365,378
5387,363
5409,350
5430,370
5452,523
5474,358
5495,506
5517,360
5538,351
5560,380
5582,367
5603,344
5625,368
5647,335
5668,329
5690,370
5712,324
5733,339
5755,530
5776,471
5798,385
5820,356
5841,317
5863,366
5885,358
5906,347
5928,372
5950,335
5971,526
5993,370
6014,360
6036,471
6058,525
6079,374
6101,368
6123,518
6144,359
6166,519
6187,547
6209,368
6231,499
6252,344
6274,376
6296,368
6317,496
6339,491
6361,372
6382,374
6404,411
6425,327
6447,373
6469,376
6490,387
6512,530
6534,373
6555,380
6577,380
6599,367
6620,370
6642,396
6663,378
6685,395
6707,434
6728,493
6750,388
6772,364
6793,406
6815,377
6836,364
6858,504
6880,377
6901,392
6923,337
6945,370
6966,373
6988,502
7010,339
7031,376
7053,364
7074,372
7096,360
7118,359
7139,379
7161,455
7183,361
7204,439
7226,374
7248,377
7269,358
7291,375
7312,363
7334,344
7356,314
7377,362
7399,508
7421,446
7442,337
7464,381
7485,522
7507,354
7529,361
7550,392
7572,375
7594,340
7615,533
7637,393
7659,325
7680,365
7702,357
7723,376
7745,514
7767,470
7788,347
7810,365
7832,318
7853,350
7875,361
7897,358
7918,350
7940,371
7961,343
7983,357
8005,368
8026,359
8048,373
8070,380
8091,384
8113,367
8134,357
8156,309
8178,409
8199,391
8221,325
8243,387
8264,372
8286,373
8308,375
8329,355
8351,364
8372,389
8394,368
8416,387
8437,377
8459,361
8481,356
8502,332
8524,322
8546,456
8567,517
8589,400
8610,368
8632,365
8654,374
8675,382
8697,504
8719,327
8740,333
8762,367
8783,385
8805,397
8827,369
8848,369
8870,393
8892,359
8913,355
8935,405
8957,358
8978,401
9000,362
9021,411
9043,385
9065,370
9086,351
9108,391
9130,397
9151,363
9173,385
9195,396
9216,359
9238,376
9259,491
9281,375
9303,323
9324,322
9346,344
9368,337
9389,388
9411,358
9432,446
9454,346
9476,360
9497,390
9519,365
9541,380
9562,396
9584,415
9606,554
9627,351
9649,329
9670,386
9692,362
9714,524
9735,483
9757,375
9779,374
9800,358
9822,360
9844,371
9865,443
9887,451
9908,377
9930,365
9952,483
9973,402
9995,364
10017,310
10038,523
10060,354
10081,409
10103,336
10125,343
10146,357
10168,372
10190,395
10211,361
10233,317
10255,477
10276,375
10298,319
10319,351
10341,369
10363,489
10384,455
10406,391
10428,371
10449,372
10471,367
10493,374
10514,379
10536,374
10557,371
10579,370
10601,364
10622,368
10644,341
10666,373
10687,507
10709,383
10730,351
10752,358
10774,462
10795,371
10817,357
10839,375
10860,450
10882,379
10904,358
10925,364
10947,364
10968,319
10990,391
11012,397
11033,354
11055,371
11077,363
11098,371
11120,380
11142,498
11163,440
11185,367
11206,362
11228,523
11250,369
11271,523
11293,379
11315,349
11336,392
11358,357
11379,418
11401,373
11423,371
11444,381
11466,356
11488,335
11509,343
11531,324
11553,355
11574,349
11596,328
11617,376
11639,379
11661,391
11682,362
11704,371
11726,378
11747,383
11769,500
11791,353
11812,395
11834,364
11855,353
11877,482
11899,351
11920,379
11942,374
11964,491
11985,354
12007,389
12028,351
12050,356
12072,380
12093,380
12115,359
12137,520
12158,490
12180,353
12202,385
12223,365
12245,377
12266,514
12288,485
12310,330
12331,417
12353,357
12375,373
12396,407
12418,341
12440,363
12461,361
12483,499
12504,363
12526,377
12548,337
12569,364
12591,353
12613,499
12634,347
12656,367
12677,351
12699,330
12721,521
12742,353
12764,329
12786,391
12807,354
12829,358
12851,376
12872,361
12894,368
12915,374
12937,360
12959,365
12980,466
13002,333
13024,390
13045,358
13067,483
13089,330
13110,356
13132,366
13153,473
13175,332
13197,393
13218,358
13240,338
13262,383
13283,343
13305,360
13326,405
13348,347
13370,367
13391,475
13413,376
13435,376
13456,373
13478,376
13500,348
13521,360
13543,391
13564,372
13586,351
13608,374
13629,370
