Time_ms,Microphone
13672,389
13693,359
13715,348
13737,349
13758,370
13780,343
13802,370
13823,371
13845,451
13867,436
13888,382
13910,474
13931,391
13953,363
13975,378
13996,364
14018,342
14040,343
14061,408
14083,380
14104,375
14126,391
14148,333
14169,506
14191,362
14213,357
14234,372
14256,389
14278,399
14299,364
14321,376
14342,362
14364,327
14386,373
14407,376
14429,349
14451,366
14472,370
14494,390
14516,346
14537,382
14559,432
14580,371
14602,382
14624,360
14645,335
14667,523
14689,362
14710,381
14732,388
14753,363
14775,370
14797,350
14818,365
14840,353
14862,437
14883,507
14905,420
14927,386
14948,392
14970,379
14991,372
15013,316
15035,341
15056,383
15078,472
15100,393
15121,367
15143,365
15165,346
15186,340
15208,474
15229,341
15251,450
15273,368
15294,370
15316,358
15338,358
15359,453
15381,351
15403,398
15424,359
15446,527
15467,378
15489,350
15511,358
15532,368
15554,323
15576,357
15597,347
15619,473
