Time_ms,Microphone
0,375
22,378
43,376
65,527
87,381
108,423
130,372
151,379
173,379
195,524
216,388
238,348
260,335
281,369
303,410
325,379
346,382
368,378
389,355
411,541
433,495
454,332
476,359
498,365
519,363
541,337
562,359
584,508
606,379
627,428
649,389
671,386
692,343
714,391
736,377
757,326
779,366
800,367
822,506
844,374
865,524
887,366
909,362
930,375
952,366
974,380
995,361
1017,378
1038,385
1060,394
1082,358
1103,307
1125,365
1147,347
1168,388
1190,376
1212,369
1233,391
1255,376
1276,364
1298,368
1320,373
1341,496
1363,367
1385,353
1406,501
1428,382
1449,362
1471,332
1493,506
1514,332
1536,368
1558,345
1579,369
1601,368
1623,351
1644,358
1666,371
1687,380
1709,370
1731,345
1752,378
1774,371
1796,504
1817,371
1839,373
1860,381
1882,351
1904,348
1925,485
1947,399
1969,373
1990,374
2012,341
2034,358
2055,340
2077,400
2098,353
2120,385
2142,445
2163,385
2185,371
2207,456
2228,346
2250,375
2272,355
2293,361
2315,338
2336,372
2358,507
2380,386
2401,370
2423,354
2445,382
2466,363
2488,329
2509,365
2531,485
2553,471
2574,345
2596,380
2618,360
2639,439
2661,318
2683,359
2704,397
2726,363
2747,466
2769,367
2791,329
2812,370
2834,321
2856,363
2877,376
2899,478
2921,351
2942,387
2964,363
2985,353
3007,344
3029,504
3050,374
3072,526
3094,364
3115,365
3137,488
3158,375
3180,371
3202,528
3223,356
3245,389
3267,364
3288,383
3310,370
3332,341
3353,368
3375,376
3396,395
3418,346
3440,421
3461,390
3483,419
3505,331
3526,346
3548,392
3570,345
3591,367
3613,407
3634,362
3656,439
3678,377
3699,376
3721,373
3743,373
3764,385
3786,394
3807,312
3829,501
3851,346
3872,509
3894,495
3916,364
3937,361
3959,365
3981,344
4002,362
4024,380
4045,369
4067,331
4089,368
4110,374
4132,381
4154,358
4175,372
4197,379
4219,339
4240,359
4262,453
4283,347
4305,346
4327,323
4348,372
4370,376
4392,414
4413,507
4435,540
4456,483
4478,443
4500,382
4521,451
4543,378
4565,362
4586,368
4608,327
4630,371
4651,495
4673,331
4694,380
4716,377
4738,369
4759,372
4781,370
4803,461
4824,382
4846,351
4868,376
4889,355
4911,366
4932,359
4954,358
4976,511
4997,372
5019,468
5041,365
5062,343
5084,319
5105,368
5127,383
5149,397
5170,363
5192,363
5214,339
5235,358
5257,364
5279,388
5300,366
5322,519
5343,366
5365,475
5387,360
5408,344
5430,385
5452,355
5473,371
5495,367
5517,344
5538,370
5560,366
5581,365
5603,520
5625,339
5646,495
5668,366
5690,364
5711,360
5733,362
5754,380
5776,360
5798,379
5819,362
5841,354
5863,333
5884,375
5906,391
5928,330
5949,372
5971,358
5992,381
6014,373
6036,470
6057,371
6079,373
6101,342
6122,360
6144,375
6166,357
6187,515
6209,317
6230,369
6252,331
6274,363
6295,454
6317,335
6339,410
6360,331
6382,338
6404,385
6425,398
6447,345
6468,377
6490,397
6512,347
6533,356
6555,542
6577,391
6598,326
6620,374
6641,428
6663,558
6685,329
6706,344
6728,356
6750,358
6771,359
6793,346
6815,368
6836,367
6858,375
6879,506
6901,507
6923,333
6944,385
6966,496
6988,442
7009,354
7031,342
7052,388
7074,471
7096,506
7117,524
7139,363
7161,433
7182,361
7204,362
7226,380
7247,363
7269,328
7290,363
7312,364
7334,392
7355,389
7377,344
7399,523
7420,327
7442,380
7464,471
7485,458
7507,359
7528,392
7550,359
7572,356
7593,348
7615,355
7637,515
7658,394
7680,383
7701,336
7723,468
7745,363
7766,339
7788,412
7810,502
7831,348
7853,368
7875,368
7896,409
7918,362
7939,377
7961,389
7983,371
8004,383
8026,372
8048,365
8069,331
8091,364
8113,363
8134,362
8156,355
8177,487
8199,357
8221,535
8242,381
8264,374
8286,373
8307,534
8329,319
8350,362
8372,380
8394,341
8415,508
8437,361
8459,398
8480,365
8502,385
8524,369
8545,492
8567,358
8588,347
8610,372
8632,328
8653,375
8675,362
8697,360
8718,429
8740,333
8762,357
8783,357
8805,385
8826,371
8848,333
8870,357
8891,361
8913,379
8935,488
8956,372
8978,332
8999,361
9021,371
9043,482
9064,386
9086,366
9108,342
9129,371
9151,376
9173,368
9194,437
9216,367
9237,374
9259,358
9281,360
9302,389
9324,529
9346,365
9367,363
9389,349
9411,362
9432,398
9454,375
9475,379
9497,360
9519,367
9540,354
9562,376
9584,328
9605,481
9627,347
9648,366
9670,367
9692,355
9713,541
9735,376
9757,377
9778,366
9800,368
9822,377
9843,470
9865,328
9886,382
9908,364
9930,337
9951,396
9973,399
9995,363
10016,387
10038,522
10060,383
10081,369
10103,382
10124,375
10146,365
10168,390
10189,508
10211,496
10233,485
10254,385
10276,382
10297,366
10319,374
10341,508
10362,354
10384,366
10406,377
10427,441
10449,469
10471,335
10492,314
10514,368
10535,383
10557,377
10579,506
10600,374
10622,386
10644,393
10665,357
10687,431
10709,482
10730,368
10752,370
10773,420
10795,335
10817,425
10838,364
10860,427
10882,359
10903,377
10925,486
10946,387
10968,378
10990,499
11011,419
11033,402
11055,394
11076,359
11098,362
11120,376
11141,347
11163,375
11184,365
11206,379
11228,370
11249,381
11271,368
11293,364
11314,334
11336,319
11358,379
11379,369
11401,327
11422,369
11444,328
11466,364
11487,367
11509,367
11531,362
11552,353
11574,505
11596,323
11617,369
11639,457
11660,527
11682,367
11704,364
11725,372
11747,385
11769,381
11790,339
11812,362
11833,377
11855,358
11877,378
11898,346
11920,375
11942,536
11963,355
11985,358
12007,335
12028,317
12050,375
12071,533
12093,515
12115,376
12136,371
12158,377
12180,367
12201,474
12223,340
12244,390
12266,368
12288,431
12309,350
12331,451
12353,346
12374,366
12396,520
12418,525
