Time_ms,Microphone
0,362
22,388
44,392
65,340
87,333
109,523
130,382
152,347
174,363
195,367
217,394
238,391
260,369
282,375
303,360
325,382
347,399
368,355
390,494
412,359
433,366
455,357
476,366
498,497
520,336
541,358
563,393
585,368
606,380
628,381
649,360
671,385
693,431
714,525
736,349
758,365
779,383
801,350
823,379
844,370
866,372
887,377
909,339
931,399
952,510
974,375
996,394
1017,373
1039,377
1061,382
1082,370
1104,369
1125,375
1147,404
1169,362
1190,360
1212,365
1234,372
1255,371
1277,465
1298,362
1320,349
1342,482
1363,400
1385,354
1407,451
1428,456
1450,359
1472,361
1493,361
1515,336
1536,363
1558,470
1580,373
1601,444
1623,328
1645,367
1666,368
1688,350
1710,469
1731,365
1753,495
1774,397
1796,400
1818,355
1839,392
1861,370
1883,318
1904,374
1926,389
1948,362
1969,316
1991,365
2012,513
2034,361
2056,344
2077,350
2099,385
2121,368
2142,358
2164,346
2185,431
2207,367
2229,380
2250,392
2272,361
2294,372
2315,382
2337,375
2359,383
2380,470
2402,385
2423,492
2445,325
2467,488
2488,382
2510,362
2532,364
2553,407
2575,387
2596,371
2618,351
2640,375
2661,385
2683,373
2705,313
2726,367
2748,347
2770,357
2791,356
2813,359
2834,346
2856,397
2878,338
2899,376
2921,366
2943,366
2964,378
2986,344
3008,365
3029,445
3051,317
3072,371
3094,367
3116,360
3137,359
3159,365
3181,353
3202,387
3224,386
3245,408
3267,372
3289,351
3310,373
3332,467
3354,507
3375,465
3397,381
3419,499
3440,446
3462,502
3483,355
3505,380
3527,376
3548,385
3570,394
3592,373
3613,347
3635,343
3657,430
3678,356
3700,445
3721,373
3743,351
3765,413
3786,353
3808,378
3830,375
3851,428
3873,489
3894,462
3916,379
3938,363
3959,363
3981,510
4003,370
4024,381
4046,365
4068,381
4089,385
4111,350
4132,502
4154,488
4176,449
4197,394
4219,388
4241,365
4262,404
4284,360
4306,359
4327,357
4349,370
4370,375
4392,370
4414,369
4435,497
4457,366
4479,343
4500,401
4522,367
4543,438
4565,360
4587,392
4608,498
4630,305
4652,363
4673,368
4695,357
4717,362
4738,361
4760,533
4781,365
4803,376
4825,403
4846,340
4868,482
4890,354
4911,348
4933,388
4955,363
4976,372
4998,345
5019,366
5041,353
5063,431
5084,370
5106,367
5128,368
5149,383
5171,491
5192,346
5214,377
5236,369
5257,372
5279,490
5301,355
5322,388
5344,467
5366,435
5387,381
5409,381
5430,372
5452,385
5474,365
5495,353
5517,384
5539,494
5560,509
5582,520
5604,382
5625,356
5647,335
5668,365
5690,363
5712,364
5733,373
5755,361
5777,368
5798,349
5820,345
5841,376
5863,330
5885,348
5906,380
5928,358
5950,339
5971,312
5993,341
6015,368
6036,464
6058,388
6079,360
6101,395
6123,359
6144,395
6166,351
6188,390
6209,434
6231,393
6253,409
6274,321
6296,373
6317,340
6339,341
6361,372
6382,350
6404,383
6426,347
6447,377
6469,407
6490,334
6512,383
6534,355
6555,390
6577,382
6599,422
6620,378
6642,316
6664,363
6685,379
6707,357
6728,467
6750,368
6772,418
6793,377
6815,372
6837,409
6858,376
6880,360
6902,393
6923,358
6945,394
6966,362
6988,442
7010,381
7031,365
7053,397
7075,371
7096,367
7118,351
7140,386
7161,350
7183,365
7204,363
7226,324
7248,392
7269,465
7291,340
7313,373
7334,379
7356,363
7377,359
7399,367
7421,345
7442,328
7464,362
7486,359
7507,346
7529,328
7551,428
7572,523
7594,358
7615,364
7637,402
7659,343
7680,359
7702,388
7724,406
7745,396
7767,365
7788,325
7810,342
7832,378
7853,350
7875,332
7897,402
7918,381
7940,367
7962,382
7983,384
8005,495
8026,525
8048,326
8070,359
8091,335
8113,372
8135,359
8156,475
8178,362
8200,394
8221,498
8243,353
8264,330
8286,342
8308,347
8329,367
8351,368
8373,379
8394,363
8416,358
8437,381
8459,430
8481,382
8502,325
8524,377
8546,496
8567,346
8589,410
8611,365
8632,365
8654,345
8675,367
8697,363
8719,339
8740,316
8762,472
8784,391
8805,389
8827,346
8849,361
8870,388
8892,336
8913,459
8935,418
8957,337
8978,388
9000,456
9022,387
9043,334
9065,338
9086,365
9108,354
9130,369
9151,374
9173,513
9195,330
9216,509
9238,359
9260,486
9281,369
9303,324
9324,369
9346,377
9368,328
9389,328
9411,368
9433,371
9454,386
9476,333
9498,455
