Time_ms,Microphone
0,374
22,377
43,390
65,372
87,359
108,334
130,381
152,318
173,438
195,351
217,522
238,353
260,385
281,360
303,373
325,318
346,433
368,362
390,390
411,411
433,351
455,414
476,373
498,367
519,363
541,365
563,383
584,354
606,372
628,369
649,367
671,374
692,359
714,518
736,369
757,371
779,380
801,345
822,318
844,370
866,375
887,350
909,364
930,386
952,368
974,325
995,368
1017,363
1039,412
1060,454
1082,378
1104,378
1125,322
1147,375
1168,369
1190,397
1212,372
1233,378
1255,451
1277,370
1298,374
1320,468
1341,323
1363,476
1385,398
1406,398
1428,357
1450,377
1471,434
1493,361
1515,342
1536,315
1558,354
1579,379
1601,468
1623,342
1644,364
1666,394
1688,509
1709,522
1731,351
1753,360
1774,386
1796,340
1817,364
1839,342
1861,382
1882,381
1904,362
1926,387
1947,355
1969,334
1990,339
2012,403
2034,364
2055,375
2077,380
2099,379
2120,520
2142,331
2164,335
2185,450
2207,357
2228,373
2250,333
2272,399
2293,500
2315,373
2337,369
2358,356
2380,377
2402,369
2423,378
2445,474
2466,505
2488,363
2510,372
2531,324
2553,345
2575,393
2596,465
2618,440
2639,435
2661,449
2683,340
2704,367
2726,355
2748,359
2769,400
2791,366
2813,353
2834,362
2856,348
2877,377
2899,379
2921,508
2942,358
2964,337
2986,330
3007,345
3029,376
3051,355
3072,406
3094,373
3115,353
3137,386
3159,365
3180,341
3202,372
3224,353
3245,392
3267,505
3288,333
3310,497
3332,435
3353,313
3375,338
3397,375
3418,519
3440,385
3462,342
3483,401
3505,341
3526,325
3548,308
3570,395
3591,380
3613,322
3635,364
3656,386
3678,387
3700,328
3721,555
3743,336
3764,347
3786,283
3808,406
3829,501
3851,372
3873,355
3894,370
3916,409
3937,379
3959,367
3981,343
4002,367
4024,382
4046,376
4067,357
4089,383
4111,372
4132,369
4154,355
4175,478
4197,374
4219,343
4240,355
4262,358
4284,363
4305,496
4327,537
4349,365
4370,368
4392,484
4413,358
4435,359
4457,364
4478,375
4500,347
4522,386
4543,361
4565,295
4586,367
4608,411
4630,382
4651,469
4673,387
4695,365
4716,364
4738,391
4760,311
4781,507
4803,349
4824,431
4846,373
4868,388
4889,378
4911,404
4933,362
4954,378
4976,360
4998,301
5019,309
5041,406
5062,427
5084,412
5106,356
5127,407
5149,377
5171,375
5192,336
5214,376
5235,307
5257,347
5279,438
5300,395
5322,359
5344,424
5365,456
5387,364
5409,365
5430,380
5452,363
5473,379
5495,370
5517,501
5538,353
5560,375
5582,372
5603,398
5625,319
5647,527
5668,379
5690,412
5711,400
5733,363
5755,380
5776,376
5798,361
5820,342
5841,483
5863,334
5884,478
5906,379
5928,378
5949,363
5971,393
5993,378
6014,380
6036,365
6058,375
6079,379
6101,367
6122,369
6144,363
6166,360
6187,374
6209,376
6231,471
6252,409
6274,429
6296,314
6317,446
6339,358
6360,407
6382,365
6404,358
6425,434
6447,399
6469,375
6490,346
6512,508
6533,513
6555,305
6577,324
6598,360
6620,360
6642,372
6663,464
6685,343
6707,329
6728,341
6750,357
6771,343
6793,325
6815,399
6836,378
6858,447
6880,447
6901,333
6923,532
6945,342
6966,325
6988,375
7009,358
7031,397
7053,370
7074,383
7096,334
7118,396
7139,375
7161,361
7182,315
7204,377
7226,411
7247,489
7269,388
7291,371
7312,312
7334,436
7356,373
7377,383
7399,485
7420,370
7442,370
7464,315
7485,389
7507,410
7529,360
7550,338
7572,340
7594,310
7615,338
7637,401
7658,359
7680,356
7702,392
7723,361
7745,372
7767,374
7788,358
7810,407
7831,369
7853,363
7875,351
7896,331
7918,375
7940,337
7961,387
7983,371
8005,385
8026,366
8048,341
8069,379
8091,338
8113,365
8134,388
8156,378
8178,366
8199,344
8221,375
8243,430
8264,335
8286,360
8307,374
8329,384
8351,383
8372,368
8394,369
8416,364
8437,494
8459,360
8480,340
8502,383
8524,381
8545,508
8567,365
8589,364
8610,351
8632,358
8654,336
8675,449
8697,319
8718,370
8740,374
8762,342
8783,379
8805,364
8827,343
8848,370
8870,349
8892,387
8913,365
8935,376
8956,385
8978,347
9000,351
9021,366
9043,386
9065,343
9086,362
9108,397
9129,335
9151,485
9173,362
9194,384
9216,370
9238,404
9259,360
9281,427
9303,394
9324,364
9346,465
9367,506
9389,467
9411,436
9432,516
9454,490
9476,409
9497,355
9519,373
9541,371
9562,336
9584,404
9605,345
9627,370
9649,400
9670,424
9692,353
9714,509
9735,377
9757,373
9778,330
9800,371
9822,377
9843,355
9865,374
9887,372
9908,365
9930,368
9952,370
9973,355
9995,406
10016,385
10038,400
10060,353
10081,350
10103,391
10125,380
10146,316
10168,374
10190,368
10211,509
10233,440
10254,527
10276,368
10298,477
10319,363
10341,356
10363,383
10384,372
10406,366
10427,351
10449,367
10471,373
10492,346
10514,355
10536,375
10557,495
10579,340
10601,367
10622,441
10644,402
10665,373
10687,354
10709,487
10730,360
10752,353
10774,364
10795,351
10817,330
10839,385
10860,355
10882,386
10903,376
10925,451
10947,471
10968,331
10990,338
11012,363
11033,368
11055,365
11076,369
11098,388
11120,371
11141,339
11163,375
11185,403
11206,465
11228,331
11250,374
11271,479
11293,316
11314,375
11336,363
11358,372
11379,362
11401,356
11423,371
11444,372
11466,388
11488,363
11509,367
11531,372
11552,373
11574,380
11596,380
11617,410
11639,375
11661,384
11682,402
11704,349
11725,357
11747,351
11769,501
11790,435
11812,397
11834,474
11855,344
11877,483
11899,374
11920,335
11942,388
11963,361
11985,380
12007,351
12028,386
12050,491
12072,370
12093,367
12115,489
12137,361
12158,327
12180,368
12201,373
12223,337
12245,338
12266,354
12288,459
12310,482
12331,360
12353,377
12374,538
12396,370
12418,358
12439,363
12461,353
12483,370
12504,455
12526,387
12548,356
12569,345
12591,481
12612,367
12634,366
12656,443
12677,315
12699,357
12721,353
12742,355
12764,390
12786,373
12807,361
12829,359
12850,373
12872,501
12894,345
12915,410
12937,333
12959,481
12980,502
13002,470
13023,504
13045,369
13067,362
13088,351
13110,343
13132,348
13153,360
13175,390
13197,435
13218,335
13240,357
13261,379
13283,388
13305,359
13326,332
13348,364
13370,341
13391,325
13413,388
13435,338
13456,494
13478,396
13499,344
13521,367
13543,350
13564,367
13586,356
13608,411
13629,371
13651,381
13672,373
13694,343
13716,388
13737,376
13759,337
13781,484
13802,373
13824,353
13846,359
13867,385
13889,334
13910,368
13932,400
13954,418
13975,338
13997,390
14019,342
14040,373
14062,348
14084,487
14105,326
14127,375
14148,503
14170,356
14192,351
14213,338
14235,345
14257,367
14278,369
14300,370
14321,366
14343,360
14365,343
14386,324
14408,382
14430,339
14451,412
14473,366
14495,368
14516,366
14538,366
14559,476
14581,369
14603,361
14624,387
14646,360
14668,349
14689,354
14711,381
14733,360
14754,383
14776,363
14797,368
14819,501
14841,349
14862,387
14884,362
14906,343
14927,348
14949,357
14970,322
14992,428
15014,362
15035,368
15057,367
15079,397
15100,367
15122,341
15144,355
15165,369
15187,367
15208,371
15230,377
15252,377
15273,496
15295,356
15317,379
15338,332
15360,339
